lemma	source
ajustador|ADJ	ajustar|VERB
ajustado|ADJ	ajustar|VERB
ajustamiento|NOUN|Masc	ajustar|VERB
ajuste|NOUN|Masc	ajustar|VERB
ajusticiamiento|NOUN|Masc	ajusticiar|VERB
ajusticiar|VERB	justicia|NOUN|Fem
alabador|ADJ	alabar|VERB
alabado|ADJ	alabar|VERB
alabanza|NOUN|Fem	alabar|VERB
alambrada|NOUN|Fem	alambrar|VERB
alameda|NOUN|Fem	álamo|NOUN|Masc
alargado|ADJ	alargar|VERB
alargamiento|NOUN|Masc	alargar|VERB
alargar|VERB	largo|ADJ
alarmado|ADJ	alarmar|VERB
alarmante|ADJ	alarmar|VERB
alarma|NOUN|Fem	alarmar|VERB
alarmista|ADJ	alarma|NOUN|Fem
alarmista|NOUN|Masc	alarma|NOUN|Fem
albañilería|NOUN|Fem	albañil|NOUN|Masc
albergado|ADJ	albergar|VERB
albergar|VERB	albergue|NOUN|Masc
alboroto|NOUN|Masc	alborotar|VERB
alborozo|NOUN|Masc	alborozar|VERB
alcaldada|NOUN|Fem	alcalde|NOUN|Masc
alcaldía|NOUN|Fem	alcalde|NOUN|Masc
alcance|NOUN|Masc	alcanzar|VERB
alcantarillado|ADJ	alcantarillar|VERB
alcantarillado|NOUN|Masc	alcantarilla|NOUN|Fem
alcanzable|ADJ	alcanzar|VERB
alcanzado|ADJ	alcanzar|VERB
alcoholemia|NOUN|Fem	alcohol|NOUN|Masc
alcoholismo|NOUN|Masc	alcohol|NOUN|Masc
alcohólico|ADJ	alcohol|NOUN|Masc
aldeano|ADJ	aldea|NOUN|Fem
aleación|NOUN|Fem	alear|VERB
aleccionamiento|NOUN|Masc	aleccionar|VERB
aleccionar|VERB	lección|NOUN|Fem
alegación|NOUN|Fem	alegar|VERB
alegador|ADJ	alegar|VERB
alegado|ADJ	alegar|VERB
alegato|NOUN|Masc	alegar|VERB
alegrado|ADJ	alegrar|VERB
alegrar|VERB	alegre|ADJ
alegría|NOUN|Fem	alegre|ADJ
alegórico|ADJ	alegoría|NOUN|Fem
alejado|ADJ	alejar|VERB
alejamiento|NOUN|Masc	alejar|VERB
alelado|ADJ	alelar|VERB
alentador|ADJ	alentar|VERB
alentado|ADJ	alentar|VERB
alentar|VERB	aliento|NOUN|Masc
alero|NOUN|Masc	ala|NOUN|Fem
alertado|ADJ	alertar|VERB
alerta|NOUN|Fem	alertar|VERB
aletargamiento|NOUN|Masc	aletargar|VERB
aleteo|NOUN|Masc	aletear|VERB
alevina|NOUN|Fem	alevín|NOUN|Masc
alfabetización|NOUN|Fem	alfabetizar|VERB
alfabetizar|VERB	alfabeto|NOUN|Masc
alfabético|ADJ	alfabeto|NOUN|Masc
algarada|NOUN|Fem	algara|NOUN|Fem
algebraico|ADJ	álgebra|NOUN|Fem
algebrista|ADJ	álgebra|NOUN|Fem
algodonero|ADJ	algodón|NOUN|Masc
algodonoso|ADJ	algodón|NOUN|Masc
aliado|ADJ	aliar|VERB
alianza|NOUN|Fem	aliar|VERB
alicatado|ADJ	alicatar|VERB
alicatar|VERB	alicate|NOUN|Masc
alienación|NOUN|Fem	alienar|VERB
aligerado|ADJ	aligerar|VERB
aligeramiento|NOUN|Masc	aligerar|VERB
aligerar|VERB	ligero|ADJ
alimentación|NOUN|Fem	alimentar|VERB
alimentador|ADJ	alimentar|VERB
alimentado|ADJ	alimentar|VERB
alimentario|ADJ	alimento|NOUN|Masc
alimentar|VERB	alimento|NOUN|Masc
alimenticio|ADJ	alimento|NOUN|Masc
alineación|NOUN|Fem	alinear|VERB
alineado|ADJ	alinear|VERB
alineamiento|NOUN|Masc	alinear|VERB
alinear|VERB	línea|NOUN|Fem
alisador|ADJ	alisar|VERB
alisado|ADJ	alisar|VERB
alisar|VERB	liso|ADJ
alistado|ADJ	alistar|VERB
alistamiento|NOUN|Masc	alistar|VERB
alistar|VERB	lista|NOUN|Fem
aliviado|ADJ	aliviar|VERB
alivio|NOUN|Masc	aliviar|VERB
aliñado|ADJ	aliñar|VERB
aliño|NOUN|Masc	aliñar|VERB
allanamiento|NOUN|Masc	allanar|VERB
allanar|VERB	llano|ADJ
allegado|ADJ	allegar|VERB
almacenado|ADJ	almacenar|VERB
almacenaje|NOUN|Masc	almacenar|VERB
almacenamiento|NOUN|Masc	almacenar|VERB
almacenar|VERB	almacén|NOUN|Masc
almacenero|NOUN|Masc	almacén|NOUN|Masc
almacenista|NOUN|Masc	almacén|NOUN|Masc
almenaje|NOUN|Masc	almena|NOUN|Fem
almendra|NOUN|Fem	almendro|NOUN|Masc
almirantazgo|NOUN|Masc	almirante|NOUN|Masc
almohadilla|NOUN|Fem	almohada|NOUN|Fem
almorzado|ADJ	almorzar|VERB
almuerzo|NOUN|Masc	almorzar|VERB
alojado|ADJ	alojar|VERB
alojamiento|NOUN|Masc	alojar|VERB
alpinismo|NOUN|Masc	alpino|ADJ
alpinista|NOUN|Masc	alpinismo|NOUN|Masc
alquilador|ADJ	alquilar|VERB
alquilado|ADJ	alquilar|VERB
alquiler|NOUN|Masc	alquilar|VERB
altavoz|NOUN|Masc	voz|NOUN|Fem
alta|NOUN|Fem	alto|ADJ
alterabilidad|NOUN|Fem	alterable|ADJ
alterable|ADJ	alterar|VERB
alteración|NOUN|Fem	alterar|VERB
alterador|ADJ	alterar|VERB
alterado|ADJ	alterar|VERB
alterar|VERB	otro|ADJ
alternador|NOUN|Masc	alternar|VERB
alternado|ADJ	alternar|VERB
alternancia|NOUN|Fem	alternar|VERB
alternar|VERB	otro|ADJ
alternativa|NOUN|Fem	alternar|VERB;alternativo|ADJ
alterno|ADJ	alternar|VERB
alteza|NOUN|Fem	alto|ADJ
altibajo|NOUN|Masc	alto|ADJ
altiplano|NOUN|Masc	alto|ADJ
altitud|NOUN|Fem	alto|ADJ
altoparlante|NOUN|Masc	alto|ADJ
alto|NOUN|Masc	alto|ADJ
altruista|ADJ	altruismo|NOUN|Masc
altura|NOUN|Fem	alto|ADJ
alucinación|NOUN|Fem	alucinar|VERB
alucinador|ADJ	alucinar|VERB
alucinado|ADJ	alucinar|VERB
alucinamiento|NOUN|Masc	alucinar|VERB
alucinante|ADJ	alucinar|VERB
aludido|ADJ	aludir|VERB
alumbrado|ADJ	alumbrar|VERB
alumbramiento|NOUN|Masc	alumbrar|VERB
alumbrar|VERB	lumbre|NOUN|Fem
alumnado|NOUN|Masc	alumno|NOUN|Masc
alunizado|ADJ	alunizar|VERB
alunizaje|NOUN|Masc	alunizar|VERB
alunizar|VERB	luna|NOUN|Fem
alusión|NOUN|Fem	aludir|VERB
alzada|NOUN|Fem	alzar|VERB
alzado|ADJ	alzar|VERB
alzamiento|NOUN|Masc	alzar|VERB
alza|NOUN|Fem	alzar|VERB
alérgico|ADJ	alergia|NOUN|Fem
amabilidad|NOUN|Fem	amable|ADJ
amable|ADJ	amar|VERB
amado|ADJ	amar|VERB
amadrinar|VERB	madrina|NOUN|Fem
amaestrar|VERB	maestro|NOUN|Masc
amago|NOUN|Masc	amagar|VERB
amainado|ADJ	amainar|VERB
amancebamiento|NOUN|Masc	amancebar|VERB
amanecer|VERB	mañana|NOUN|Fem
amanecida|NOUN|Fem	amanecer|VERB
amanecido|ADJ	amanecer|VERB
amaneramiento|NOUN|Masc	amanerar|VERB
amansador|ADJ	amansar|VERB
amansado|ADJ	amansar|VERB
amansamiento|NOUN|Masc	amansar|VERB
amansar|VERB	manso|ADJ
amante|NOUN|Masc	amar|VERB
amaraje|NOUN|Masc	amarar|VERB
amargor|NOUN|Masc	amargo|ADJ
amargura|NOUN|Fem	amargo|ADJ
amarilleamiento|NOUN|Masc	amarillear|VERB
amarillear|VERB	amarillo|ADJ
amarillecer|VERB	amarillo|ADJ
amarillento|ADJ	amarillo|NOUN|Masc
amarillez|NOUN|Fem	amarillo|ADJ
amarrado|ADJ	amarrar|VERB
amarraje|NOUN|Masc	amarrar|VERB
amarre|NOUN|Masc	amarrar|VERB
amasador|ADJ	amasar|VERB
amasado|ADJ	amasar|VERB
amasar|VERB	masa|NOUN|Fem
amasijo|NOUN|Masc	amasijar|VERB
amateurismo|NOUN|Masc	amateur|NOUN|Masc
amateur|ADJ	amateur|NOUN|Masc
ama|NOUN|Fem	amo|NOUN|Masc
amaño|NOUN|Masc	amañar|VERB
ambicionar|VERB	ambición|NOUN|Fem
ambicioso|ADJ	ambición|NOUN|Fem
ambientación|NOUN|Fem	ambientar|VERB
ambiental|ADJ	ambiente|NOUN|Masc
ambigüedad|NOUN|Fem	ambiguo|ADJ
amboceptora|NOUN|Fem	amboceptor|NOUN|Masc
ambulancia|NOUN|Fem	ambular|VERB
ambulante|ADJ	ambular|VERB
ambulatorio|ADJ	ambular|VERB
amedrentamiento|NOUN|Masc	amedrentar|VERB
amenazador|ADJ	amenazar|VERB
amenazado|ADJ	amenazar|VERB
amenaza|NOUN|Fem	amenazar|VERB
amenidad|NOUN|Fem	ameno|ADJ
amenizado|ADJ	amenizar|VERB
amenizar|VERB	ameno|ADJ
americanada|NOUN|Fem	americano|ADJ
americana|NOUN|Fem	americano|ADJ
americanismo|NOUN|Masc	americano|ADJ
americanista|NOUN|Masc	americano|NOUN|Masc
amerizaje|NOUN|Masc	amerizar|VERB
ametralladora|NOUN|Fem	ametrallar|VERB
ametrallamiento|NOUN|Masc	ametrallar|VERB
ametrallar|VERB	metralla|NOUN|Fem
amigar|VERB	amigo|NOUN|Masc
amiga|NOUN|Fem	amigo|NOUN|Masc
amigote|NOUN|Masc	amigo|NOUN|Masc
amiguismo|NOUN|Masc	amigo|NOUN|Masc
amistad|NOUN|Fem	amigo|NOUN|Masc
amistar|VERB	amistad|NOUN|Fem
amistoso|ADJ	amistad|NOUN|Fem
amnésico|ADJ	amnesia|NOUN|Fem
amoldado|ADJ	amoldar|VERB
amoldamiento|NOUN|Masc	amoldar|VERB
amoldar|VERB	molde|NOUN|Masc
amonestación|NOUN|Fem	amonestar|VERB
amonestado|ADJ	amonestar|VERB
amontonado|ADJ	amontonar|VERB
amontonamiento|NOUN|Masc	amontonar|VERB
amontonar|VERB	montón|NOUN|Masc
amoralidad|NOUN|Fem	moralidad|NOUN|Fem
amoral|ADJ	moral|ADJ
amordazamiento|NOUN|Masc	amordazar|VERB
amoroso|ADJ	amor|NOUN|Masc
amortiguador|ADJ	amortiguar|VERB
amortiguado|ADJ	amortiguar|VERB
amortizable|ADJ	amortizar|VERB
amortización|NOUN|Fem	amortizar|VERB
amortizado|ADJ	amortizar|VERB
amor|NOUN|Masc	amar|VERB
amorío|NOUN|Masc	amor|NOUN|Masc
amotinamiento|NOUN|Masc	amotinar|VERB
amparador|ADJ	amparar|VERB
amparado|ADJ	amparar|VERB
amparo|NOUN|Masc	amparar|VERB
ampliable|ADJ	amplio|ADJ
ampliación|NOUN|Fem	ampliar|VERB
ampliador|ADJ	ampliar|VERB
ampliador|NOUN|Masc	ampliar|VERB
ampliado|ADJ	ampliar|VERB
ampliar|VERB	amplio|ADJ
amplificador|ADJ	amplificar|VERB
amplificador|NOUN|Masc	amplificar|VERB
amplificado|ADJ	amplificar|VERB
amplificar|VERB	amplio|ADJ
amplitud|NOUN|Fem	amplio|ADJ
amputación|NOUN|Fem	amputar|VERB
amueblado|ADJ	amueblar|VERB
amueblar|VERB	mueble|NOUN|Masc
amurallar|VERB	muralla|NOUN|Fem
anacronismo|NOUN|Masc	anacrónico|ADJ
anacrónico|ADJ	anacronía|NOUN|Fem;crónico|ADJ
analfabetismo|NOUN|Masc	analfabeto|NOUN|Masc
analfabeto|ADJ	alfabeto|NOUN|Masc
analfabeto|NOUN|Masc	analfabeto|ADJ
analgésico|ADJ	analgesia|NOUN|Fem
analizador|ADJ	analizar|VERB
analizado|ADJ	analizar|VERB
analizar|VERB	análisis|NOUN|Masc
anal|ADJ	ano|NOUN|Masc
analítico|ADJ	análisis|NOUN|Masc
analógico|ADJ	analogía|NOUN|Fem
anaranjado|ADJ	naranja|ADJ
anarquista|ADJ	anarquía|NOUN|Fem
anatómico|ADJ	anatomía|NOUN|Fem
ancestral|ADJ	ancestro|NOUN|Masc
anchura|NOUN|Fem	ancho|ADJ
ancianidad|NOUN|Fem	anciano|ADJ
anclado|ADJ	anclar|VERB
anclaje|NOUN|Masc	anclar|VERB
anclar|VERB	ancla|NOUN|Fem
andada|NOUN|Fem	andar|VERB
andador|ADJ	andar|VERB
andado|ADJ	andar|VERB
andadura|NOUN|Fem	andar|VERB
andamiaje|NOUN|Masc	andamio|NOUN|Masc
andante|NOUN|Masc	andar|VERB
andanza|NOUN|Fem	andar|VERB
andarina|NOUN|Fem	andarín|NOUN|Masc
anecdótico|ADJ	anécdota|NOUN|Fem
anegado|ADJ	anegar|VERB
anestesiado|ADJ	anestesiar|VERB
anestesia|NOUN|Fem	anestesiar|VERB
anestesista|NOUN|Fem	anestesista|NOUN|Masc
anestesista|NOUN|Masc	anestesiar|VERB
anestésico|ADJ	anestesia|NOUN|Fem
anexionar|VERB	anexión|NOUN|Fem
anexión|NOUN|Fem	anexar|VERB
anexo|NOUN|Masc	anexar|VERB
anfiteatro|NOUN|Masc	teatro|NOUN|Masc
anglicanismo|NOUN|Masc	anglicano|ADJ
angostura|NOUN|Fem	angosto|ADJ
angular|ADJ	ángulo|NOUN|Masc
anguloso|ADJ	ángulo|NOUN|Masc
angustiado|ADJ	angustiar|VERB
angustiar|VERB	angustia|NOUN|Fem
angustioso|ADJ	angustia|NOUN|Fem
angélico|ADJ	ángel|NOUN|Masc
anhelado|ADJ	anhelar|VERB
anhelo|NOUN|Masc	anhelar|VERB
anidación|NOUN|Fem	anidar|VERB
anidamiento|NOUN|Masc	anidar|VERB
anidar|VERB	nido|NOUN|Masc
anilla|NOUN|Fem	anillo|NOUN|Masc
anillo|NOUN|Masc	anillar|VERB
animación|NOUN|Fem	animar|VERB
animador|ADJ	animar|VERB
animador|NOUN|Masc	animar|VERB
animado|ADJ	animar|VERB
animalada|NOUN|Fem	animal|NOUN|Masc
animalidad|NOUN|Fem	animal|ADJ
animosidad|NOUN|Fem	animoso|ADJ
animoso|ADJ	ánimo|NOUN|Masc
aniquilación|NOUN|Fem	aniquilar|VERB
aniquilador|ADJ	aniquilar|VERB
aniquilado|ADJ	aniquilar|VERB
aniquilamiento|NOUN|Masc	aniquilar|VERB
aniversario|NOUN|Masc	año|NOUN|Masc
anochecer|VERB	noche|NOUN|Fem
anochecida|NOUN|Fem	anochecer|VERB
anochecido|ADJ	anochecer|VERB
anomalía|NOUN|Fem	anómalo|ADJ
anonadamiento|NOUN|Masc	anonadar|VERB
anormalidad|NOUN|Fem	anormal|ADJ;normalidad|NOUN|Fem
anormal|ADJ	normal|ADJ
anotación|NOUN|Fem	anotar|VERB
anotador|NOUN|Masc	anotar|VERB
anotado|ADJ	anotar|VERB
anotar|VERB	nota|NOUN|Fem
anquilosamiento|NOUN|Masc	anquilosar|VERB
ansiado|ADJ	ansiar|VERB
ansia|NOUN|Fem	ansiar|VERB
ansiedad|NOUN|Fem	ansia|NOUN|Fem
ansioso|ADJ	ansia|NOUN|Fem
antebrazo|NOUN|Masc	brazo|NOUN|Masc
antecedente|ADJ	anteceder|VERB
antecedente|NOUN|Masc	anteceder|VERB
antecedido|ADJ	anteceder|VERB
antecesora|NOUN|Fem	antecesor|NOUN|Masc
antecesor|NOUN|Masc	anteceder|VERB
antecuerpo|NOUN|Masc	cuerpo|NOUN|Masc
antediluviano|ADJ	diluvio|NOUN|Masc
antelación|NOUN|Fem	antelar|VERB
anteojos|NOUN|Masc	ojo|NOUN|Masc
anteojo|NOUN|Masc	ojo|NOUN|Masc
antepasado|NOUN|Masc	pasado|NOUN|Masc
antepenúltimo|ADJ	penúltimo|ADJ
anteproyecto|NOUN|Masc	proyecto|NOUN|Masc
antepuesto|ADJ	anteponer|VERB
anterioridad|NOUN|Fem	anterior|ADJ
antesala|NOUN|Fem	sala|NOUN|Fem
antiaéreo|ADJ	aéreo|ADJ
anticiclón|NOUN|Masc	ciclón|NOUN|Masc
anticipación|NOUN|Fem	anticipar|VERB
anticipado|ADJ	anticipar|VERB
anticipo|NOUN|Masc	anticipar|VERB
anticonceptivo|NOUN|Masc	concebir|VERB
anticuado|ADJ	anticuar|VERB;antiguo|ADJ
anticuaria|NOUN|Fem	anticuario|NOUN|Masc
anticuario|NOUN|Masc	anticuado|ADJ
antigüedad|NOUN|Fem	antiguo|ADJ
antioxidante|ADJ	oxidante|ADJ
antipersona|NOUN|Fem	persona|ADJ
antipático|ADJ	antipatía|NOUN|Fem
antirreflectora|NOUN|Fem	antirreflector|NOUN|Masc
antirrobo|NOUN|Masc	robo|ADJ
antirruidos|NOUN|Masc	ruido|ADJ
antivirus|ADJ	virus|NOUN|Masc
antojadizo|ADJ	antojar|VERB
antojado|ADJ	antojar|VERB
antojo|NOUN|Masc	antojar|VERB
antológico|ADJ	antología|NOUN|Fem
antítesis|NOUN|Fem	tesis|NOUN|Fem
anualidad|NOUN|Fem	anual|ADJ
anual|ADJ	año|NOUN|Masc
anudamiento|NOUN|Masc	anudar|VERB
anudar|VERB	nudo|NOUN|Masc
anulación|NOUN|Fem	anular|VERB
anulador|ADJ	anular|VERB
anulado|ADJ	anular|VERB
anunciación|NOUN|Fem	anunciar|VERB
anunciador|ADJ	anunciar|VERB
anunciado|ADJ	anunciar|VERB
anunciante|NOUN|Masc	anunciar|VERB
anuncio|NOUN|Masc	anunciar|VERB
anárquico|ADJ	anarquía|NOUN|Fem
anémico|ADJ	anemia|NOUN|Fem
anímico|ADJ	ánimo|NOUN|Masc
apabullamiento|NOUN|Masc	apabullar|VERB
apabullo|NOUN|Masc	apabullar|VERB
apacibilidad|NOUN|Fem	apacible|ADJ
apacible|ADJ	paz|NOUN|Fem
apaciguador|ADJ	apaciguar|VERB
apaciguado|ADJ	apaciguar|VERB
apaciguamiento|NOUN|Masc	apaciguar|VERB
apaciguar|VERB	paz|NOUN|Fem
apadrinamiento|NOUN|Masc	apadrinar|VERB
apadrinar|VERB	padrino|NOUN|Masc
apagadizo|ADJ	apagar|VERB
apagador|ADJ	apagar|VERB
apagado|ADJ	apagar|VERB
apagamiento|NOUN|Masc	apagar|VERB
apagón|NOUN|Masc	apagar|VERB
apalabrado|ADJ	apalabrar|VERB
apalabrar|VERB	palabra|NOUN|Fem
apalancamiento|NOUN|Masc	apalancar|VERB
apalancar|VERB	palanca|NOUN|Fem
apaleamiento|NOUN|Masc	apalear|VERB
apalear|VERB	palo|NOUN|Masc
apaleo|NOUN|Masc	apalear|VERB
aparatoso|ADJ	aparato|NOUN|Masc
aparcado|ADJ	aparcar|VERB
aparcamiento|NOUN|Masc	aparcar|VERB
apareado|ADJ	aparear|VERB
apareamiento|NOUN|Masc	aparear|VERB
aparecido|ADJ	aparecer|VERB
aparecido|NOUN|Masc	aparecer|VERB
aparejador|ADJ	aparejar|VERB
aparejamiento|NOUN|Masc	aparejar|VERB
aparejo|NOUN|Masc	aparejar|VERB
aparentado|ADJ	aparentar|VERB
aparentar|VERB	aparente|ADJ
aparente|ADJ	aparecer|VERB
aparición|NOUN|Fem	aparecer|VERB
apariencia|NOUN|Fem	aparecer|VERB
apartadizo|ADJ	apartado|ADJ
apartador|ADJ	apartar|VERB
apartado|ADJ	apartar|VERB
apartamiento|NOUN|Masc	apartar|VERB
apasionado|ADJ	apasionar|VERB
apasionamiento|NOUN|Masc	apasionar|VERB
apasionante|ADJ	apasionar|VERB
apasionar|VERB	pasión|NOUN|Fem
apañado|ADJ	apañar|VERB
apaño|NOUN|Masc	apañar|VERB
apedreamiento|NOUN|Masc	apedrear|VERB
apedreo|NOUN|Masc	apedrear|VERB
apegar|VERB	pegar|VERB
apego|NOUN|Masc	apegar|VERB
apelable|ADJ	apelar|VERB
apelación|NOUN|Fem	apelar|VERB
apelado|ADJ	apelar|VERB
apelante|NOUN|Masc	apelar|VERB
apellidado|ADJ	apellidar|VERB
apellido|NOUN|Masc	apellidar|VERB
apelotonamiento|NOUN|Masc	apelotonar|VERB
apenado|ADJ	apenar|VERB
apenar|VERB	pena|NOUN|Fem
apendicitis|NOUN|Masc	apéndice|NOUN|Masc
apercibimiento|NOUN|Masc	apercibir|VERB
apertura|NOUN|Fem	abrir|VERB
aperturista|ADJ	apertura|NOUN|Fem
aperturista|NOUN|Masc	aperturista|ADJ
apesadumbrar|VERB	pesadumbre|NOUN|Fem
apestado|ADJ	apestar|VERB
apestar|VERB	peste|NOUN|Fem
apestoso|ADJ	apestar|VERB
apetecedor|ADJ	apetecer|VERB
apetecible|ADJ	apetecer|VERB
apetecido|ADJ	apetecer|VERB
apetitoso|ADJ	apetito|NOUN|Masc
apetito|NOUN|Masc	apetecer|VERB
apicultora|NOUN|Fem	apicultor|NOUN|Masc
apicultor|NOUN|Masc	apicultura|NOUN|Fem
apilado|ADJ	apilar|VERB
apilar|VERB	pila|NOUN|Fem
apisonamiento|NOUN|Masc	apisonar|VERB
apiñamiento|NOUN|Masc	apiñar|VERB
aplacador|ADJ	aplacar|VERB
aplacado|ADJ	aplacar|VERB
aplanamiento|NOUN|Masc	aplanar|VERB
aplanar|VERB	plano|ADJ
aplastado|ADJ	aplastar|VERB
aplastamiento|NOUN|Masc	aplastar|VERB
aplastante|ADJ	aplastar|VERB
aplaudidor|ADJ	aplaudir|VERB
aplaudido|ADJ	aplaudir|VERB
aplauso|NOUN|Masc	aplaudir|VERB
aplazado|ADJ	aplazar|VERB
aplazamiento|NOUN|Masc	aplazar|VERB
aplazar|VERB	plazo|NOUN|Masc
aplicable|ADJ	aplicar|VERB
aplicación|NOUN|Fem	aplicar|VERB
aplicador|ADJ	aplicar|VERB
aplicador|NOUN|Masc	aplicar|VERB
aplicado|ADJ	aplicar|VERB
aplomo|NOUN|Masc	aplomar|VERB
apocamiento|NOUN|Masc	apocar|VERB
apoderado|ADJ	apoderar|VERB
apoderamiento|NOUN|Masc	apoderar|VERB
apoderar|VERB	poder|NOUN|Masc
apodo|NOUN|Masc	apodar|VERB
apolillamiento|NOUN|Masc	apolillar|VERB
apoltronamiento|NOUN|Masc	apoltronar|VERB
apolítico|ADJ	político|ADJ
aporreamiento|NOUN|Masc	aporrear|VERB
aporrear|VERB	porra|NOUN|Fem
aporreo|NOUN|Masc	aporrear|VERB
aportación|NOUN|Fem	aportar|VERB
aportado|ADJ	aportar|VERB
aporte|NOUN|Masc	aportar|VERB
aposentamiento|NOUN|Masc	aposentar|VERB
aposento|NOUN|Masc	aposentar|VERB
aposesionar|VERB	posesión|NOUN|Fem
apostado|ADJ	apostar|VERB
apostante|NOUN|Masc	apostar|VERB
apostillado|ADJ	apostillar|VERB
apostilla|NOUN|Fem	apostillar|VERB
apostura|NOUN|Fem	apostar|VERB
apoyado|ADJ	apoyar|VERB
apoyatura|NOUN|Fem	apoyar|VERB
apoyo|NOUN|Masc	apoyar|VERB
apreciable|ADJ	apreciar|VERB
apreciación|NOUN|Fem	apreciar|VERB
apreciador|ADJ	apreciar|VERB
apreciado|ADJ	apreciar|VERB
aprecio|NOUN|Masc	apreciar|VERB
aprehensora|NOUN|Fem	aprehensor|NOUN|Masc
apremio|NOUN|Masc	apremiar|VERB
aprendido|ADJ	aprender|VERB
aprendizaje|NOUN|Masc	aprender|VERB
aprendiz|NOUN|Masc	aprender|VERB
apresamiento|NOUN|Masc	apresar|VERB
apresar|VERB	preso|NOUN|Masc
apresto|NOUN|Masc	aprestar|VERB
apresurado|ADJ	apresurar|VERB
apresuramiento|NOUN|Masc	apresurar|VERB
apretador|ADJ	apretar|VERB
apretado|ADJ	apretar|VERB
apretamiento|NOUN|Masc	apretar|VERB
apretura|NOUN|Fem	apretar|VERB
apretón|NOUN|Masc	apretar|VERB
aprisionamiento|NOUN|Masc	aprisionar|VERB
aprisionar|VERB	prisión|NOUN|Fem
aprobación|NOUN|Fem	aprobar|VERB
aprobador|ADJ	aprobar|VERB
aprobado|ADJ	aprobar|VERB
apropiación|NOUN|Fem	apropiar|VERB
apropiador|ADJ	apropiar|VERB
apropiado|ADJ	apropiar|VERB
apropiar|VERB	propio|ADJ
aprovechable|ADJ	aprovechar|VERB
aprovechador|ADJ	aprovechar|VERB
aprovechado|ADJ	aprovechar|VERB
aprovechamiento|NOUN|Masc	aprovechar|VERB
aprovechar|VERB	provecho|NOUN|Masc
aprovisionamiento|NOUN|Masc	aprovisionar|VERB
aproximación|NOUN|Fem	aproximar|VERB
aproximado|ADJ	aproximar|VERB
aproximar|VERB	próximo|ADJ
aptitud|NOUN|Fem	apto|ADJ
apuesta|NOUN|Fem	apostar|VERB
apuntador|ADJ	apuntar|VERB
apuntado|ADJ	punta|NOUN|Fem
apuntalamiento|NOUN|Masc	apuntalar|VERB
apuntamiento|NOUN|Masc	apuntar|VERB
apunte|NOUN|Masc	apuntar|VERB
apurador|ADJ	apurar|VERB
apurado|ADJ	apurar|VERB
apuro|NOUN|Masc	apurar|VERB
apuñalamiento|NOUN|Masc	apuñalar|VERB
aquejado|ADJ	aquejar|VERB
aquejar|VERB	queja|NOUN|Fem
aquietar|VERB	quieto|ADJ
aquilatamiento|NOUN|Masc	aquilatar|VERB
arabesco|ADJ	árabe|NOUN|Masc
arabismo|NOUN|Masc	árabe|ADJ
arada|NOUN|Fem	arar|VERB
arador|ADJ	arar|VERB
arado|ADJ	arar|VERB
arancelario|ADJ	arancel|NOUN|Masc
arañador|ADJ	arañar|VERB
arañado|ADJ	arañar|VERB
arañazo|NOUN|Masc	araña|NOUN|Fem
araña|NOUN|Fem	arañar|VERB
arbitraje|NOUN|Masc	arbitrar|VERB
arbitral|ADJ	árbitro|NOUN|Masc
arbitrariedad|NOUN|Fem	arbitrario|ADJ
arbitrario|ADJ	árbitro|NOUN|Masc
arboladura|NOUN|Fem	árbol|NOUN|Masc
arbolecer|VERB	árbol|NOUN|Masc
arboleda|NOUN|Fem	árbol|NOUN|Masc
arboricultora|NOUN|Fem	arboricultor|NOUN|Masc
arboricultor|NOUN|Masc	arboricultura|NOUN|Fem
arboricultura|NOUN|Fem	árbol|NOUN|Masc
arbóreo|ADJ	árbol|NOUN|Masc
arcada|NOUN|Fem	arco|NOUN|Masc
arcado|ADJ	arco|NOUN|Masc
arcaísmo|NOUN|Masc	arcaico|ADJ
archiduque|NOUN|Masc	duque|NOUN|Masc
archivador|ADJ	archivar|VERB
archivado|ADJ	archivar|VERB
archivero|NOUN|Masc	archivo|NOUN|Masc
archivo|NOUN|Masc	archivar|VERB
archivístico|ADJ	archivo|NOUN|Masc
arcilloso|ADJ	arcilla|NOUN|Fem
ardido|ADJ	arder|VERB
ardiente|ADJ	arder|VERB
ardimiento|NOUN|Masc	arder|VERB
ardoroso|ADJ	ardor|NOUN|Masc
ardor|NOUN|Masc	arder|VERB
arenal|NOUN|Masc	arena|NOUN|Fem
arenisco|ADJ	arena|NOUN|Fem
arenoso|ADJ	arena|NOUN|Fem
argentinismo|NOUN|Masc	argentino|ADJ
argumentación|NOUN|Fem	argumentar|VERB
argumentado|ADJ	argumentar|VERB
argumental|ADJ	argumento|NOUN|Masc
argumento|NOUN|Masc	argumentar|VERB
argüido|ADJ	argüir|VERB
aridez|NOUN|Fem	árido|ADJ
aristocrático|ADJ	aristocracia|NOUN|Fem
aristócrata|NOUN|Masc	aristocracia|NOUN|Fem
armada|NOUN|Fem	armar|VERB
armador|NOUN|Masc	armar|VERB
armado|ADJ	armar|VERB
armadura|NOUN|Fem	arma|NOUN|Fem
armamentista|ADJ	armamento|NOUN|Masc
armamento|NOUN|Masc	arma|NOUN|Fem
armamentístico|ADJ	armamento|NOUN|Masc
armario|NOUN|Masc	arma|NOUN|Fem
armar|VERB	arma|NOUN|Fem
armero|NOUN|Masc	arma|NOUN|Fem
armisticio|NOUN|Masc	arma|NOUN|Fem
